CustomerID,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Region,Product_Category,Purchase_Frequency,Last_Purchase_Days,IsActive,Satisfaction_Score
1325,61.0,,55426.0,45,Gold,South,Furniture,2,247,1,5
1326,68.0,,54797.0,78,Platinum,North,Furniture,19,118,0,10
1327,41.0,Male,46734.0,58,Silver,South,Clothing,2,228,1,5
1328,42.0,,55764.0,56,Basic,East,Furniture,16,9,1,3
1329,24.0,Male,45724.0,54,Silver,North,Groceries,12,199,0,10
1330,69.0,Female,59630.0,87,Platinum,South,Furniture,15,277,1,5
1331,23.0,Female,40588.0,88,Silver,West,Electronics,10,129,0,5
1332,41.0,Male,51095.0,29,Platinum,North,Clothing,6,302,0,2
1333,50.0,Female,,54,Silver,North,Groceries,13,62,1,5
1334,66.0,Male,44451.0,27,Gold,North,Electronics,6,2,0,3
1335,46.0,Male,58512.0,45,Basic,North,Groceries,2,360,0,3
1336,60.0,Female,34493.0,87,Platinum,West,Clothing,14,331,1,5
1337,39.0,Male,45198.0,31,Gold,East,Furniture,18,357,0,9
1338,43.0,Female,13923.0,36,Platinum,East,Clothing,6,172,1,2
1339,45.0,Female,29478.0,81,Silver,South,Clothing,19,245,0,9
1340,67.0,Male,33402.0,61,Platinum,West,Furniture,14,88,1,3
1341,38.0,Female,51526.0,37,Platinum,West,Electronics,13,83,0,7
1342,66.0,Male,55001.0,67,,South,Groceries,8,5,1,1
1343,24.0,Male,49159.0,36,Gold,West,Electronics,5,349,1,1
1344,34.0,Female,44261.0,5,Silver,West,Furniture,13,39,0,8
1345,37.0,Female,44313.0,46,Basic,North,Groceries,6,322,0,9
1346,58.0,Male,60740.0,79,Platinum,North,Furniture,19,301,1,3
1347,66.0,Male,53192.0,52,Basic,North,Electronics,11,75,0,6
1348,37.0,Female,44990.0,49,Platinum,West,Clothing,16,101,0,3
1349,39.0,Female,69399.0,6,Silver,West,Groceries,5,141,0,6
1350,45.0,Female,79249.0,10,Platinum,East,Furniture,12,93,1,7
1351,57.0,Female,31313.0,96,,North,Groceries,17,119,1,5
1352,66.0,Male,57837.0,23,Basic,South,Groceries,2,288,1,3
1353,24.0,Female,96348.0,17,Platinum,West,Electronics,10,109,0,8
1354,18.0,Male,54203.0,84,Gold,North,Clothing,15,43,0,5
1355,49.0,Male,51731.0,44,Basic,East,Groceries,19,136,0,1
1356,30.0,Female,49163.0,41,Gold,North,Electronics,17,330,1,9
1357,47.0,Male,57352.0,15,Gold,East,Groceries,19,217,1,3
1358,40.0,Female,,44,Gold,East,Clothing,19,156,1,2
1359,68.0,Male,31328.0,58,Gold,West,Groceries,13,39,1,3
1360,36.0,Female,49602.0,86,Basic,East,Clothing,13,282,0,7
1361,49.0,Male,15957.0,50,Basic,East,Electronics,16,328,0,10
1362,47.0,Male,46860.0,52,Gold,South,Electronics,3,358,0,8
1363,46.0,Female,36459.0,70,Basic,East,Clothing,4,26,1,2
1364,66.0,Female,55087.0,68,Gold,South,Clothing,7,32,0,7
1365,62.0,Male,,63,Gold,South,Electronics,3,46,0,5
1366,46.0,Male,42315.0,58,Gold,North,Clothing,9,156,1,9
1367,47.0,Female,64498.0,23,Platinum,North,Clothing,8,244,1,7
1368,33.0,Male,39855.0,44,Silver,West,Furniture,18,35,0,1
1369,57.0,Female,21425.0,83,Basic,West,Groceries,14,278,1,1
1370,36.0,Male,53862.0,95,Basic,West,Electronics,5,242,0,6
1371,35.0,Female,41202.0,44,Gold,East,Electronics,3,259,0,9
1372,18.0,Male,47211.0,52,Platinum,North,Furniture,10,46,1,1
1373,31.0,Female,,67,Platinum,East,Clothing,11,237,1,3
1374,68.0,Female,79615.0,28,Basic,North,Clothing,17,8,0,5
1375,64.0,Male,26628.0,67,Gold,East,Clothing,8,260,1,4
1376,67.0,Female,92502.0,78,Basic,West,Electronics,9,271,1,1
1377,19.0,Male,44140.0,18,Gold,North,Furniture,8,44,0,10
1378,,Female,52751.0,27,Gold,North,Groceries,2,238,0,4
1379,66.0,Female,41378.0,51,Silver,South,Furniture,4,167,0,4
1380,67.0,Female,40750.0,60,Gold,North,Electronics,16,76,1,10
1381,,Male,38227.0,74,Silver,North,Groceries,9,157,1,4
1382,55.0,Female,59018.0,49,Basic,East,Clothing,9,201,1,3
1383,68.0,Male,28838.0,15,Basic,West,Furniture,5,234,0,7
1384,21.0,Female,55461.0,83,Platinum,South,Furniture,3,232,1,1
1385,18.0,Male,17232.0,73,Silver,East,Electronics,14,212,0,2
1386,25.0,Male,54102.0,68,Basic,North,Furniture,15,154,1,1
1387,,Male,62737.0,15,Silver,East,Groceries,6,213,0,4
1388,56.0,Female,30882.0,51,Basic,West,Furniture,16,87,1,5
1389,,Male,60181.0,48,Silver,South,Electronics,10,18,0,10
1390,,Female,50770.0,72,Silver,East,Furniture,14,191,0,5
1391,27.0,Male,73976.0,1,Gold,North,Groceries,12,308,0,2
1392,27.0,,37171.0,7,Basic,East,Groceries,9,54,0,3
1393,36.0,Male,92239.0,53,Platinum,North,Electronics,19,216,1,4
1394,63.0,Male,14138.0,31,Gold,South,Clothing,12,42,1,10
1395,51.0,Female,45057.0,18,Platinum,South,Electronics,13,349,1,6
1396,50.0,Male,,12,Silver,East,Clothing,13,230,1,6
1397,40.0,Male,77765.0,48,Gold,South,Groceries,17,230,1,2
1398,45.0,Female,46074.0,30,Silver,West,Furniture,2,182,0,2
1399,49.0,,47424.0,97,Basic,East,Furniture,9,141,1,9
1400,67.0,Male,56648.0,7,Basic,North,Groceries,8,288,1,2
1401,24.0,Male,49927.0,92,Platinum,East,Electronics,7,339,0,2
1402,46.0,Male,,3,Basic,North,Furniture,5,337,1,3
1403,25.0,Female,31150.0,63,Platinum,South,Electronics,19,322,1,9
1404,18.0,Female,52527.0,6,Silver,North,Furniture,3,82,1,6
1405,20.0,Male,55682.0,95,Gold,North,Clothing,13,167,0,6
1406,41.0,Female,60430.0,15,Basic,North,Furniture,6,334,0,10
1407,40.0,Female,78690.0,71,Silver,North,Clothing,11,54,1,5
1408,25.0,,17393.0,43,Gold,West,Furniture,4,73,0,7
1409,64.0,Female,48984.0,94,Silver,North,Furniture,3,213,1,4
1410,54.0,Male,67876.0,91,Platinum,East,Furniture,4,171,0,10
1411,20.0,Female,48132.0,81,Silver,West,Furniture,3,270,0,10
1412,68.0,Female,14927.0,18,Platinum,North,Furniture,13,219,1,3
1413,50.0,Female,30634.0,22,Platinum,North,Electronics,15,136,0,7
1414,45.0,Male,54928.0,61,Basic,North,Clothing,12,35,1,10
1415,64.0,Female,54382.0,61,Platinum,West,Clothing,15,146,0,1
1416,25.0,Male,60087.0,53,Platinum,North,Furniture,11,183,1,6
1417,51.0,Male,38284.0,26,Silver,North,Electronics,11,78,0,2
1418,52.0,Female,53898.0,91,Platinum,North,Electronics,13,308,1,2
1419,49.0,Male,35812.0,40,Platinum,South,Groceries,12,253,1,8
1420,41.0,Female,53899.0,88,Silver,East,Groceries,6,328,1,3
1421,31.0,Male,50798.0,8,Gold,North,Electronics,19,236,1,9
1422,49.0,Male,37687.0,21,Basic,East,Groceries,19,322,0,4
1423,63.0,,73372.0,93,Silver,South,Clothing,3,337,1,6
1424,60.0,Female,24415.0,43,Platinum,South,Electronics,16,77,0,1
1425,33.0,Female,47875.0,21,Silver,North,Groceries,9,73,0,10
1426,21.0,Female,37356.0,3,Gold,East,Electronics,14,27,1,10
1427,69.0,Male,,31,Silver,West,Groceries,3,38,1,3
1428,54.0,Male,58975.0,27,Silver,North,Electronics,3,254,1,4
1429,38.0,Male,40260.0,27,Silver,West,Furniture,7,86,1,5
1430,31.0,Female,45804.0,73,Silver,South,Clothing,19,357,0,1
1431,48.0,Male,77918.0,57,Platinum,South,Groceries,3,359,1,4
1432,65.0,Female,35805.0,97,Silver,East,Furniture,1,31,1,5
1433,35.0,Male,23533.0,33,Gold,West,Electronics,12,205,1,4
1434,24.0,Female,54365.0,90,Silver,West,Furniture,6,193,1,10
1435,27.0,Male,54704.0,92,Silver,North,Clothing,7,230,0,10
1436,24.0,Male,59990.0,44,Platinum,East,Groceries,2,181,0,7
1437,50.0,Female,60089.0,43,Platinum,East,Groceries,18,245,0,8
1438,,Male,76560.0,31,Silver,West,Electronics,15,40,1,8
1439,38.0,Female,24227.0,65,Platinum,South,Clothing,15,329,0,3
1440,36.0,Male,31957.0,84,Platinum,East,Furniture,10,157,1,5
1441,,Male,59933.0,76,Silver,South,Electronics,17,168,0,10
1442,36.0,Female,33415.0,17,Platinum,North,Groceries,18,158,1,8
1443,,Female,28151.0,15,Basic,East,Furniture,18,130,0,7
1444,46.0,Male,77987.0,34,Basic,East,Electronics,15,82,1,9
1445,35.0,Male,25700.0,80,Basic,North,Furniture,6,156,1,10
1446,19.0,Male,44730.0,4,Platinum,East,Furniture,9,175,0,7
1447,18.0,Male,49109.0,72,Basic,West,Electronics,11,288,1,2
1448,64.0,Male,,98,Gold,West,Furniture,15,88,0,4
1449,22.0,Male,21967.0,89,Basic,North,Furniture,3,102,0,8
1450,37.0,Female,56232.0,79,Gold,South,Clothing,19,248,0,9
1451,28.0,Female,36644.0,28,Platinum,South,Clothing,1,206,1,7
1452,59.0,Female,59414.0,73,Basic,East,Groceries,17,89,0,5
1453,19.0,Male,36397.0,2,Gold,South,Clothing,11,345,1,1
1454,20.0,Male,73584.0,17,Platinum,South,Electronics,18,288,1,9
1455,40.0,Male,36485.0,58,Basic,North,Furniture,11,310,0,6
1456,29.0,Female,13070.0,74,Silver,South,Groceries,7,96,0,2
1457,37.0,Female,38167.0,9,Basic,South,Clothing,1,159,1,10
1458,22.0,Male,46080.0,31,,South,Furniture,12,114,1,10
1459,54.0,Male,66235.0,66,Basic,West,Electronics,4,24,0,2
1460,55.0,Female,31123.0,88,Silver,West,Furniture,8,163,1,10
1461,47.0,Female,31420.0,62,Gold,North,Electronics,15,286,1,1
1462,26.0,Female,64408.0,19,Gold,East,Furniture,11,353,1,4
1463,51.0,Male,29371.0,81,Silver,North,Groceries,8,55,0,10
1464,,Male,47315.0,74,Basic,East,Groceries,12,64,0,2
1465,52.0,Male,47620.0,55,Basic,East,Clothing,3,33,0,10
1466,69.0,Female,53263.0,28,Basic,South,Clothing,4,46,1,9
1467,39.0,Female,38752.0,92,Gold,South,Furniture,12,219,0,2
1468,61.0,Male,36095.0,50,Gold,North,Furniture,8,289,0,9
1469,41.0,Male,55023.0,65,Silver,North,Clothing,10,196,1,1
1470,34.0,Female,36560.0,3,Platinum,North,Clothing,1,253,0,7
1471,27.0,Male,29600.0,79,Silver,West,Furniture,13,286,0,6
1472,47.0,Female,68416.0,52,,West,Furniture,7,236,0,6
1473,63.0,Female,57321.0,10,Basic,West,Furniture,3,79,1,2
1474,40.0,Male,76512.0,21,Basic,West,Groceries,16,92,1,1
1475,49.0,Female,61759.0,37,Basic,West,Electronics,12,96,0,10
1476,34.0,Male,30977.0,15,Basic,South,Electronics,5,228,1,8
1477,67.0,Female,51445.0,87,Platinum,East,Clothing,18,286,0,8
1478,68.0,Female,34765.0,78,Silver,West,Groceries,8,362,0,2
1479,34.0,Male,25225.0,79,Silver,North,Furniture,12,235,0,4
1480,31.0,Female,43292.0,74,Gold,East,Furniture,3,102,0,4
1481,26.0,Male,64722.0,9,Silver,West,Clothing,16,252,1,2
1482,57.0,Male,54123.0,44,Platinum,West,Clothing,10,140,0,9
1483,19.0,Female,29136.0,39,Platinum,South,Groceries,17,323,1,4
1484,62.0,Male,42764.0,5,Platinum,South,Electronics,10,143,1,4
1485,42.0,Male,47857.0,25,Basic,South,Electronics,3,240,0,4
1486,56.0,Male,,56,Gold,West,Furniture,2,266,0,5
1487,26.0,Male,60697.0,90,Platinum,South,Clothing,14,342,0,10
1488,39.0,Male,46568.0,64,Silver,West,Groceries,9,61,0,8
1489,,Male,29141.0,72,Silver,East,Furniture,17,23,1,4
1490,63.0,Female,28292.0,86,Silver,East,Electronics,4,11,1,3
1491,21.0,Male,66509.0,52,Platinum,West,Electronics,15,16,1,1
1492,43.0,Female,44287.0,89,,North,Groceries,13,49,1,2
1493,46.0,Female,67855.0,76,Silver,West,Furniture,19,336,0,4
1494,62.0,Male,73582.0,9,Platinum,East,Groceries,9,170,0,9
1495,51.0,Female,65336.0,10,Silver,East,Furniture,4,119,1,1
1496,40.0,Female,41998.0,10,Basic,West,Electronics,8,42,1,6
1497,54.0,Male,12532.0,73,Platinum,West,Clothing,15,10,1,6
1498,28.0,Male,54694.0,62,Basic,West,Clothing,14,49,0,10
1499,23.0,Male,81373.0,90,Basic,East,Electronics,3,265,0,3
1500,35.0,Female,,99,Platinum,North,Clothing,17,207,1,10
1501,38.0,Female,20152.0,91,Silver,West,Clothing,8,167,0,9
1502,,Male,39876.0,60,Gold,East,Furniture,14,2,1,10
1503,53.0,,47244.0,95,Basic,West,Groceries,13,68,1,3
1504,58.0,Female,33530.0,19,Platinum,East,Furniture,15,308,0,1
1505,55.0,Female,11540.0,38,Basic,West,Groceries,11,210,0,2
1506,51.0,Female,48532.0,6,Silver,East,Groceries,15,139,1,4
1507,34.0,Female,38226.0,15,Platinum,West,Clothing,12,37,0,4
1508,54.0,Male,76590.0,93,Gold,South,Groceries,9,218,0,2
1509,42.0,Female,51515.0,47,Platinum,West,Groceries,15,278,0,10
1510,55.0,Female,57043.0,45,,East,Electronics,1,180,0,6
1511,29.0,Female,48213.0,5,Platinum,West,Groceries,12,5,0,6
1512,40.0,Female,51405.0,78,Platinum,North,Electronics,6,130,0,3
1513,59.0,Male,25215.0,53,Basic,West,Furniture,1,133,1,1
1514,39.0,Male,34397.0,66,Gold,West,Clothing,19,99,1,10
1515,38.0,Female,66329.0,62,Silver,West,Groceries,13,160,1,9
1516,44.0,Female,53141.0,23,Platinum,North,Electronics,6,236,1,4
1517,,Male,44022.0,44,Gold,North,Furniture,17,147,0,9
1518,23.0,Male,57292.0,52,Silver,North,Furniture,13,359,1,5
1519,,Female,57587.0,46,Basic,South,Furniture,9,115,0,7
1520,57.0,Female,79863.0,19,Gold,North,Electronics,8,4,1,3
1521,51.0,Male,52445.0,88,,South,Electronics,15,87,1,3
1522,29.0,Male,126154.19794779431,150,Platinum,West,Clothing,18,46,0,8
1523,62.0,Male,48264.0,47,Basic,South,Groceries,2,83,0,1
1524,24.0,Male,59113.0,91,,West,Furniture,2,154,1,8
1525,27.0,Male,64934.0,52,Basic,South,Clothing,11,306,0,8
1526,62.0,Male,25774.0,24,Silver,North,Electronics,1,282,0,3
1527,34.0,Female,53805.0,17,Platinum,North,Clothing,18,327,0,1
1528,43.0,Male,36541.0,89,Basic,South,Furniture,7,288,0,9
1529,38.0,Male,41500.0,46,Basic,South,Furniture,17,111,1,4
1530,45.0,Male,62687.0,64,Gold,North,Clothing,16,117,0,7
1531,63.0,Male,61193.0,95,Platinum,West,Furniture,7,97,1,9
1532,19.0,Female,39827.0,28,Platinum,West,Electronics,7,282,1,3
1533,60.0,Female,47632.0,50,Silver,West,Furniture,2,189,1,5
1534,18.0,Male,41958.0,64,,West,Groceries,5,88,1,10
1535,68.0,Female,93375.0,28,Gold,East,Groceries,14,307,1,3
1536,53.0,Female,54175.0,86,Basic,West,Furniture,8,87,1,5
1537,68.0,Female,37407.0,56,Basic,East,Clothing,12,26,1,2
1538,43.0,Female,69832.0,59,Basic,East,Furniture,7,31,0,4
1539,46.0,Female,70361.0,5,Platinum,North,Groceries,6,126,1,2
1540,38.0,Female,76875.0,54,Basic,North,Electronics,13,198,0,3
1541,28.0,Male,81319.0,44,Silver,South,Groceries,12,301,0,5
1542,57.0,Male,60615.0,42,Gold,West,Furniture,17,31,1,9
1543,28.0,Male,44752.0,72,Gold,West,Furniture,16,317,1,3
1544,53.0,Male,46960.0,92,Basic,North,Clothing,1,232,1,10
1545,66.0,Male,45618.0,57,Gold,North,Furniture,7,45,0,6
1546,56.0,,43943.0,47,Basic,North,Furniture,3,316,0,4
1547,57.0,Male,68599.0,76,Platinum,South,Electronics,6,189,0,4
1548,52.0,Male,50010.0,25,Gold,West,Electronics,3,52,1,10
1549,51.0,Female,64571.0,44,Platinum,South,Electronics,3,52,0,10
1550,64.0,Female,60147.0,15,Platinum,East,Clothing,8,332,1,5
1551,41.0,Male,33520.0,51,Silver,East,Clothing,14,318,0,7
1552,39.0,Female,,53,Silver,West,Groceries,9,323,1,4
1553,22.0,Female,,34,Gold,North,Clothing,5,79,1,8
1554,50.0,,43599.0,77,Basic,North,Electronics,15,49,1,9
1555,53.0,Female,52014.0,8,,South,Clothing,17,230,0,9
1556,64.0,Male,40275.0,77,Basic,East,Furniture,10,344,0,9
1557,37.0,Female,60545.0,100,Basic,East,Clothing,8,44,0,2
1558,36.0,Male,42084.0,70,Silver,West,Furniture,18,292,0,3
1559,52.0,Male,53854.0,96,Basic,East,Groceries,6,247,0,5
1560,69.0,,51763.0,21,Basic,North,Furniture,17,219,1,1
1561,60.0,Female,76016.0,7,Platinum,North,Electronics,4,22,1,4
1562,34.0,Female,35371.0,90,,North,Groceries,15,130,1,5
1563,62.0,Male,83126.0,79,Basic,West,Groceries,10,7,1,9
1564,60.0,Female,41084.0,56,Silver,South,Groceries,13,272,0,8
1565,51.0,Female,29899.0,49,,East,Electronics,1,350,0,1
1566,26.0,Female,46746.0,42,Platinum,West,Furniture,9,44,1,3
1567,43.0,Female,98602.0,23,Platinum,South,Groceries,5,240,1,3
1568,19.0,Female,63428.0,52,Gold,West,Electronics,11,65,0,6
1569,26.0,Male,59044.0,79,Platinum,East,Groceries,4,246,0,4
1570,26.0,Female,61927.0,53,Basic,North,Groceries,16,73,1,4
1571,57.0,,38456.0,16,Basic,South,Electronics,18,71,1,1
1572,34.0,Female,54890.0,96,Gold,South,Clothing,8,197,0,10
1573,18.0,Male,50037.0,37,Silver,West,Groceries,2,189,0,4
1574,42.0,Female,77136.0,18,Silver,West,Clothing,17,158,0,1
1575,60.0,Male,48369.0,20,Platinum,North,Groceries,10,330,1,5
1576,57.0,Male,44325.0,46,Silver,West,Clothing,13,25,1,3
1577,,Female,32528.0,2,Silver,East,Furniture,15,338,0,10
1578,42.0,,52100.0,87,Silver,East,Clothing,9,71,1,5
1579,56.0,Female,54394.0,94,Silver,East,Clothing,8,313,1,3
1580,52.0,Male,31976.0,63,Silver,East,Clothing,6,223,0,5
1581,20.0,Male,56797.0,3,Silver,North,Clothing,4,160,1,4
1582,67.0,Male,53497.0,46,Silver,North,Furniture,18,306,1,9
1583,54.0,Male,65201.0,49,Platinum,North,Electronics,3,75,1,6
1584,61.0,Male,68185.0,1,Basic,West,Clothing,4,138,0,10
1585,61.0,Male,51414.0,22,Silver,North,Electronics,13,41,0,2
1586,68.0,Female,34454.0,93,Basic,South,Groceries,11,303,1,1
1587,47.0,Female,37540.0,14,Gold,South,Electronics,8,334,1,1
1588,55.0,Male,76431.0,92,Basic,South,Clothing,14,309,1,1
1589,51.0,Female,52482.0,85,Gold,West,Electronics,14,16,1,9
1590,29.0,Female,76192.0,45,,West,Furniture,16,189,0,5
1591,36.0,Male,57479.0,96,Basic,North,Furniture,14,28,1,4
1592,54.0,Male,61306.0,6,Gold,East,Clothing,1,163,1,10
1593,61.0,Female,64080.0,65,Basic,South,Electronics,2,317,1,5
1594,66.0,Male,31652.0,21,Platinum,West,Groceries,1,55,1,9
1595,34.0,Male,54604.0,4,Basic,South,Furniture,11,274,0,3
1596,27.0,Female,31445.0,3,Gold,North,Clothing,6,305,1,3
1597,66.0,Male,45726.0,30,Silver,West,Furniture,15,102,0,2
1598,64.0,Female,,31,Silver,East,Clothing,12,42,0,8
1599,29.0,Female,34619.0,34,Silver,East,Electronics,5,263,1,7
1600,,,,83,Platinum,West,Electronics,12,171,0,2
1601,41.0,Female,27524.0,20,Silver,East,Electronics,14,208,0,4
1602,36.0,Female,67149.0,87,Platinum,North,Electronics,14,315,0,7
1603,25.0,Male,40033.0,54,Silver,East,Electronics,19,49,1,1
1604,48.0,Male,,25,Platinum,South,Clothing,5,60,0,1
1605,38.0,Male,28469.0,15,Platinum,South,Furniture,3,6,0,8
1606,34.0,Male,41309.0,38,Basic,South,Groceries,18,148,1,6
1607,40.0,Female,21385.0,23,Silver,West,Furniture,6,287,0,2
1608,54.0,Female,41774.0,52,Basic,West,Electronics,9,211,1,10
1609,33.0,Male,66492.0,66,Gold,West,Furniture,7,150,1,10
1610,23.0,Female,47169.0,57,Silver,West,Furniture,18,85,1,1
1611,25.0,Male,32337.0,57,Silver,West,Clothing,2,160,1,3
1612,42.0,Male,53393.0,79,Silver,North,Groceries,10,47,1,4
1613,35.0,Male,52068.0,52,Silver,West,Groceries,12,162,0,5
1614,42.0,Female,79349.0,35,Basic,East,Electronics,2,155,1,10
1615,29.0,Female,61860.0,74,Basic,North,Clothing,13,230,0,3
1616,32.0,Female,54583.0,14,Platinum,West,Clothing,8,300,0,5
1617,43.0,Female,63575.0,91,Basic,East,Clothing,7,158,1,7
1618,,Male,47984.0,14,Platinum,North,Clothing,3,161,0,9
1619,62.0,Female,48868.0,99,Gold,South,Clothing,8,247,0,5
1620,43.0,Female,74884.0,33,Basic,North,Groceries,1,56,1,4
1621,64.0,Female,25466.0,52,,West,Groceries,15,151,1,10
1622,49.0,Male,64519.0,1,Silver,North,Furniture,1,299,1,9
1623,27.0,Male,48338.0,34,Gold,North,Groceries,12,54,0,8
1624,33.0,Female,45627.0,19,Platinum,South,Clothing,11,223,0,5
1625,24.0,Female,126154.19794779431,150,Gold,North,Furniture,16,254,0,9
1626,,Female,52305.0,4,Silver,North,Groceries,4,68,0,9
1627,40.0,Female,49347.0,36,Silver,South,Furniture,2,53,1,1
1628,,Male,43779.0,77,Platinum,West,Groceries,3,245,0,6
1629,38.0,Female,39460.0,58,Platinum,East,Electronics,4,40,0,5
1630,39.0,Female,21420.0,32,Silver,North,Groceries,18,342,1,6
1631,24.0,Female,39142.0,9,Platinum,South,Furniture,12,351,0,10
1632,31.0,Male,42315.0,80,Silver,North,Electronics,1,138,1,3
1633,,Male,,67,Basic,West,Clothing,3,266,0,3
1634,24.0,Female,79446.0,20,Platinum,West,Furniture,4,138,1,10
1635,26.0,Female,40760.0,74,Gold,South,Clothing,6,292,0,5
1636,,Female,34644.0,62,Silver,East,Clothing,17,210,1,7
1637,65.0,Female,39282.0,58,,East,Furniture,8,172,0,4
1638,25.0,Female,52300.0,22,Platinum,North,Clothing,18,185,0,6
1639,67.0,Male,58829.0,67,Silver,South,Furniture,16,299,1,5
1640,40.0,Male,60925.0,75,Basic,East,Furniture,6,240,1,2
1641,46.0,Male,62415.0,89,,West,Groceries,19,211,1,1
1642,35.0,Female,64538.0,48,Silver,East,Electronics,8,363,0,6
1643,48.0,Male,45816.0,8,Silver,South,Clothing,4,151,1,5
1644,47.0,Male,80797.0,73,Silver,West,Clothing,9,124,1,9
1645,69.0,Male,44678.0,15,Platinum,North,Electronics,8,49,0,7
1646,56.0,Female,,32,Basic,West,Electronics,19,124,1,1
1647,52.0,Female,69437.0,53,Silver,East,Electronics,1,68,1,10
1648,35.0,Male,58496.0,67,Basic,East,Electronics,4,358,1,6
1649,59.0,Female,16387.0,4,Basic,East,Electronics,10,231,0,7
1650,56.0,Male,50084.0,30,Gold,North,Groceries,8,346,0,3
1651,34.0,Male,62929.0,13,Basic,East,Furniture,3,9,0,9
1652,31.0,Male,29847.0,21,Basic,South,Electronics,12,266,1,2
1653,48.0,Male,61260.0,41,Basic,North,Groceries,9,125,0,1
1654,41.0,Female,55852.0,19,Basic,West,Electronics,3,321,0,10
1655,52.0,Female,67758.0,48,Basic,East,Electronics,4,112,0,10
1656,61.0,Female,39621.0,86,Platinum,South,Clothing,6,328,1,9
1657,62.0,Female,64938.0,63,Gold,South,Clothing,9,330,0,7
1658,51.0,Male,52394.0,20,Silver,North,Clothing,2,54,0,10
1659,20.0,Female,76490.0,64,Gold,South,Clothing,2,89,0,1
1660,54.0,Male,91790.0,37,Gold,North,Furniture,18,95,0,4
1661,60.0,Female,73074.0,31,Silver,North,Furniture,3,359,1,10
1662,57.0,Female,57207.0,74,Basic,North,Clothing,3,250,0,3
1663,43.0,Female,84815.0,18,Silver,West,Clothing,18,317,0,7
1664,40.0,Male,59052.0,20,Basic,West,Electronics,6,166,0,5
1665,61.0,Male,36380.0,82,,South,Electronics,1,227,1,9
1666,56.0,Male,49410.0,11,Platinum,West,Clothing,15,136,1,3
1667,32.0,Male,61425.0,86,Gold,North,Clothing,11,65,0,6
1668,66.0,Female,62389.0,44,Basic,North,Clothing,10,5,1,10
1669,21.0,,33121.0,82,Gold,West,Electronics,4,120,0,2
1670,46.0,Male,33597.0,64,Basic,South,Clothing,14,219,1,3
1671,39.0,Female,44880.0,34,Silver,North,Clothing,2,43,1,4
1672,42.0,Female,58018.0,87,Silver,West,Furniture,13,188,0,6
1673,,Male,59938.0,65,Silver,East,Furniture,16,26,1,1
1674,35.0,Female,52119.0,55,Platinum,South,Electronics,12,267,1,6
1675,50.0,Male,,74,Silver,South,Furniture,5,162,0,4
1676,33.0,Female,76054.0,1,Silver,South,Electronics,19,233,0,8
1677,62.0,Male,33919.0,38,Platinum,East,Groceries,3,130,1,9
1678,59.0,Male,69535.0,9,Gold,North,Clothing,2,21,1,8
1679,61.0,,61082.0,95,Gold,South,Electronics,17,128,1,8
1680,19.0,Male,69204.0,71,Basic,West,Furniture,11,76,1,2
1681,52.0,Male,43333.0,17,Gold,South,Groceries,1,73,0,10
1682,59.0,Female,47860.0,99,Basic,West,Furniture,19,233,1,2
1683,51.0,Male,50825.0,52,Basic,South,Electronics,8,343,0,6
1684,47.0,,42854.0,18,Gold,West,Groceries,11,106,0,5
1685,30.0,Male,53378.0,63,Gold,West,Furniture,8,9,0,6
1686,30.0,Male,,33,Platinum,West,Groceries,17,119,1,9
1687,35.0,Male,30547.0,4,Basic,East,Clothing,6,50,1,10
1688,49.0,Female,40141.0,87,Gold,East,Clothing,7,10,0,7
1689,49.0,Female,38513.0,75,Gold,East,Groceries,13,113,0,5
1690,52.0,Male,48583.0,52,Platinum,North,Furniture,7,266,0,10
1691,56.0,Female,47967.0,9,Gold,West,Furniture,11,78,0,7
1692,63.0,Male,61584.0,64,Silver,North,Furniture,10,36,0,8
1693,69.0,Female,50505.0,30,Silver,East,Clothing,8,202,1,1
1694,,Female,,8,Basic,West,Electronics,10,312,1,10
1695,66.0,,55976.0,5,Platinum,North,Electronics,11,118,1,7
1696,,Female,53681.0,76,Gold,East,Groceries,17,190,1,4
1697,61.0,,60549.0,63,Basic,North,Furniture,11,242,0,5
1698,33.0,Male,48165.0,1,Gold,North,Groceries,16,293,0,2
1699,61.0,Male,74695.0,15,Silver,East,Electronics,5,169,1,10
1700,64.0,Female,88124.0,89,Gold,West,Electronics,10,230,0,5
1701,27.0,Female,60593.0,82,Gold,South,Furniture,5,48,0,9
1702,47.0,Female,53419.0,38,Gold,South,Groceries,9,150,0,1
